"","eventID","plotID","n"
"2703","ORNL.2015.33","ORNL_001",11
"2704","ORNL.2015.33","ORNL_002",21
"2705","ORNL.2015.33","ORNL_003",16
"2706","ORNL.2015.33","ORNL_007",14
"2707","ORNL.2015.33","ORNL_027",14
"2708","ORNL.2015.33","ORNL_039",1
"2709","ORNL.2015.37","ORNL_001",11
"2710","ORNL.2015.37","ORNL_002",17
"2711","ORNL.2015.37","ORNL_003",14
"2712","ORNL.2015.37","ORNL_007",12
"2713","ORNL.2015.37","ORNL_027",9
"2714","ORNL.2016.14","ORNL_001",7
"2715","ORNL.2016.14","ORNL_002",7
"2716","ORNL.2016.14","ORNL_003",16
"2717","ORNL.2016.14","ORNL_007",6
"2718","ORNL.2016.14","ORNL_027",4
"2719","ORNL.2016.14","ORNL_039",1
"2720","ORNL.2016.18","ORNL_001",30
"2721","ORNL.2016.18","ORNL_002",11
"2722","ORNL.2016.18","ORNL_003",19
"2723","ORNL.2016.18","ORNL_007",14
"2724","ORNL.2016.18","ORNL_027",11
"2725","ORNL.2016.18","ORNL_039",2
"2726","ORNL.2016.22","ORNL_001",28
"2727","ORNL.2016.22","ORNL_002",12
"2728","ORNL.2016.22","ORNL_003",18
"2729","ORNL.2016.22","ORNL_007",14
"2730","ORNL.2016.22","ORNL_027",8
"2731","ORNL.2016.22","ORNL_039",4
"2732","ORNL.2016.27","ORNL_001",18
"2733","ORNL.2016.27","ORNL_002",9
"2734","ORNL.2016.27","ORNL_003",17
"2735","ORNL.2016.27","ORNL_007",11
"2736","ORNL.2016.27","ORNL_027",7
"2737","ORNL.2016.27","ORNL_039",3
"2738","ORNL.2016.30","ORNL_001",20
"2739","ORNL.2016.30","ORNL_002",9
"2740","ORNL.2016.30","ORNL_003",15
"2741","ORNL.2016.30","ORNL_007",10
"2742","ORNL.2016.30","ORNL_027",4
"2743","ORNL.2016.34","ORNL_001",16
"2744","ORNL.2016.34","ORNL_002",8
"2745","ORNL.2016.34","ORNL_003",15
"2746","ORNL.2016.34","ORNL_007",9
"2747","ORNL.2016.34","ORNL_027",3
"2748","ORNL.2017.17","ORNL_001",19
"2749","ORNL.2017.17","ORNL_002",4
"2750","ORNL.2017.17","ORNL_003",16
"2751","ORNL.2017.17","ORNL_007",4
"2752","ORNL.2017.17","ORNL_027",4
"2753","ORNL.2017.17","ORNL_039",2
"2754","ORNL.2017.21","ORNL_001",36
"2755","ORNL.2017.21","ORNL_002",8
"2756","ORNL.2017.21","ORNL_003",24
"2757","ORNL.2017.21","ORNL_007",9
"2758","ORNL.2017.21","ORNL_027",17
"2759","ORNL.2017.21","ORNL_039",4
"2760","ORNL.2017.25","ORNL_001",30
"2761","ORNL.2017.25","ORNL_002",7
"2762","ORNL.2017.25","ORNL_003",20
"2763","ORNL.2017.25","ORNL_007",9
"2764","ORNL.2017.25","ORNL_027",10
"2765","ORNL.2017.25","ORNL_039",3
"2766","ORNL.2017.29","ORNL_001",21
"2767","ORNL.2017.29","ORNL_002",7
"2768","ORNL.2017.29","ORNL_003",18
"2769","ORNL.2017.29","ORNL_007",9
"2770","ORNL.2017.29","ORNL_027",7
"2771","ORNL.2017.29","ORNL_039",3
"2772","ORNL.2017.33","ORNL_001",22
"2773","ORNL.2017.33","ORNL_002",9
"2774","ORNL.2017.33","ORNL_003",17
"2775","ORNL.2017.33","ORNL_007",7
"2776","ORNL.2017.33","ORNL_027",8
"2777","ORNL.2017.33","ORNL_039",3
"2778","ORNL.2017.42","ORNL_001",13
"2779","ORNL.2017.42","ORNL_002",6
"2780","ORNL.2017.42","ORNL_003",13
"2781","ORNL.2017.42","ORNL_007",5
"2782","ORNL.2017.42","ORNL_027",7
"2783","ORNL.2017.42","ORNL_039",3
"2784","ORNL.2018.15","ORNL_001",10
"2785","ORNL.2018.15","ORNL_002",7
"2786","ORNL.2018.15","ORNL_003",11
"2787","ORNL.2018.15","ORNL_007",4
"2788","ORNL.2018.15","ORNL_027",4
"2789","ORNL.2018.15","ORNL_039",5
"2790","ORNL.2018.19","ORNL_001",24
"2791","ORNL.2018.19","ORNL_002",9
"2792","ORNL.2018.19","ORNL_003",16
"2793","ORNL.2018.19","ORNL_007",3
"2794","ORNL.2018.19","ORNL_027",14
"2795","ORNL.2018.19","ORNL_039",9
"2796","ORNL.2018.24","ORNL_001",18
"2797","ORNL.2018.24","ORNL_002",6
"2798","ORNL.2018.24","ORNL_003",14
"2799","ORNL.2018.24","ORNL_007",4
"2800","ORNL.2018.24","ORNL_027",11
"2801","ORNL.2018.24","ORNL_039",4
"2802","ORNL.2018.28","ORNL_001",13
"2803","ORNL.2018.28","ORNL_002",9
"2804","ORNL.2018.28","ORNL_003",14
"2805","ORNL.2018.28","ORNL_007",4
"2806","ORNL.2018.28","ORNL_027",7
"2807","ORNL.2018.28","ORNL_039",3
"2808","ORNL.2018.36","ORNL_001",9
"2809","ORNL.2018.36","ORNL_002",12
"2810","ORNL.2018.36","ORNL_003",12
"2811","ORNL.2018.36","ORNL_007",6
"2812","ORNL.2018.36","ORNL_027",3
"2813","ORNL.2018.36","ORNL_039",2
"2814","ORNL.2018.40","ORNL_001",11
"2815","ORNL.2018.40","ORNL_002",10
"2816","ORNL.2018.40","ORNL_003",6
"2817","ORNL.2018.40","ORNL_007",3
"2818","ORNL.2018.40","ORNL_027",2
"2819","ORNL.2018.40","ORNL_039",1
"2820","ORNL.2019.14","ORNL_001",10
"2821","ORNL.2019.14","ORNL_002",7
"2822","ORNL.2019.14","ORNL_003",6
"2823","ORNL.2019.14","ORNL_007",1
"2824","ORNL.2019.14","ORNL_027",2
"2825","ORNL.2019.14","ORNL_039",2
"2826","ORNL.2019.18","ORNL_001",24
"2827","ORNL.2019.18","ORNL_002",10
"2828","ORNL.2019.18","ORNL_003",14
"2829","ORNL.2019.18","ORNL_007",4
"2830","ORNL.2019.18","ORNL_027",6
"2831","ORNL.2019.18","ORNL_039",1
"2832","ORNL.2019.31","ORNL_001",18
"2833","ORNL.2019.31","ORNL_002",9
"2834","ORNL.2019.31","ORNL_003",11
"2835","ORNL.2019.31","ORNL_007",2
"2836","ORNL.2019.31","ORNL_027",3
"2837","ORNL.2019.31","ORNL_039",1
"2838","ORNL.2019.35","ORNL_001",17
"2839","ORNL.2019.35","ORNL_002",13
"2840","ORNL.2019.35","ORNL_003",10
"2841","ORNL.2019.35","ORNL_007",5
"2842","ORNL.2019.35","ORNL_027",5
"2843","ORNL.2019.35","ORNL_039",2
"2844","ORNL.2019.39","ORNL_001",15
"2845","ORNL.2019.39","ORNL_002",10
"2846","ORNL.2019.39","ORNL_003",9
"2847","ORNL.2019.39","ORNL_007",3
"2848","ORNL.2019.39","ORNL_027",5
"2849","ORNL.2019.39","ORNL_039",1
"2850","ORNL.2019.43","ORNL_001",5
"2851","ORNL.2019.43","ORNL_002",3
"2852","ORNL.2019.43","ORNL_003",7
"2853","ORNL.2019.43","ORNL_007",1
"2854","ORNL.2019.43","ORNL_027",2
"2855","ORNL.2019.43","ORNL_039",1
"2856","ORNL.2020.17","ORNL_001",1
"2857","ORNL.2020.17","ORNL_002",1
"2858","ORNL.2020.17","ORNL_027",2
"2859","ORNL.2020.25","ORNL_001",6
"2860","ORNL.2020.25","ORNL_002",5
"2861","ORNL.2020.25","ORNL_003",14
"2862","ORNL.2020.25","ORNL_007",4
"2863","ORNL.2020.25","ORNL_027",5
"2864","ORNL.2020.25","ORNL_039",5
"2865","ORNL.2020.34","ORNL_002",1
"2866","ORNL.2020.34","ORNL_003",1
"2867","ORNL.2020.34","ORNL_039",1
"2868","ORNL.2020.38","ORNL_002",1
"2869","ORNL.2020.38","ORNL_003",1
"2870","ORNL.2020.38","ORNL_039",1
"2871","ORNL.2020.42","ORNL_002",1
"2872","ORNL.2020.42","ORNL_003",1
"2873","ORNL.2020.42","ORNL_039",1
"2874","ORNL.2020.46","ORNL_002",1
"2875","ORNL.2020.46","ORNL_003",1
"2876","ORNL.2020.46","ORNL_039",1
"2877","ORNL.2021.14","ORNL_001",2
"2878","ORNL.2021.14","ORNL_002",3
"2879","ORNL.2021.14","ORNL_003",5
"2880","ORNL.2021.14","ORNL_039",2
"2881","ORNL.2021.18","ORNL_001",5
"2882","ORNL.2021.18","ORNL_002",8
"2883","ORNL.2021.18","ORNL_003",9
"2884","ORNL.2021.18","ORNL_007",7
"2885","ORNL.2021.18","ORNL_027",1
"2886","ORNL.2021.18","ORNL_039",2
"2887","ORNL.2021.32","ORNL_001",7
"2888","ORNL.2021.32","ORNL_002",13
"2889","ORNL.2021.32","ORNL_003",17
"2890","ORNL.2021.32","ORNL_007",6
"2891","ORNL.2021.32","ORNL_027",1
"2892","ORNL.2021.32","ORNL_039",1
"2893","ORNL.2021.36","ORNL_001",12
"2894","ORNL.2021.36","ORNL_002",14
"2895","ORNL.2021.36","ORNL_003",18
"2896","ORNL.2021.36","ORNL_007",9
"2897","ORNL.2021.36","ORNL_027",1
"2898","ORNL.2021.46","ORNL_001",6
"2899","ORNL.2021.46","ORNL_002",4
"2900","ORNL.2021.46","ORNL_003",6
"2901","ORNL.2021.46","ORNL_007",2
"2902","ORNL.2021.46","ORNL_027",2
"2903","ORNL.2022.13","ORNL_001",6
"2904","ORNL.2022.13","ORNL_002",4
"2905","ORNL.2022.13","ORNL_003",4
"2906","ORNL.2022.13","ORNL_007",7
"2907","ORNL.2022.13","ORNL_027",6
"2908","ORNL.2022.13","ORNL_039",8
"2909","ORNL.2022.18","ORNL_001",9
"2910","ORNL.2022.18","ORNL_002",7
"2911","ORNL.2022.18","ORNL_003",4
"2912","ORNL.2022.18","ORNL_007",6
"2913","ORNL.2022.18","ORNL_027",11
"2914","ORNL.2022.18","ORNL_039",8
"2915","ORNL.2022.25","ORNL_001",4
"2916","ORNL.2022.25","ORNL_002",6
"2917","ORNL.2022.25","ORNL_003",4
"2918","ORNL.2022.25","ORNL_007",5
"2919","ORNL.2022.25","ORNL_027",4
"2920","ORNL.2022.25","ORNL_039",2
"2921","ORNL.2022.30","ORNL_001",5
"2922","ORNL.2022.30","ORNL_002",4
"2923","ORNL.2022.30","ORNL_003",6
"2924","ORNL.2022.30","ORNL_007",2
"2925","ORNL.2022.30","ORNL_027",2
"2926","ORNL.2022.30","ORNL_039",2
"2927","ORNL.2022.43","ORNL_001",3
"2928","ORNL.2022.43","ORNL_002",1
"2929","ORNL.2022.43","ORNL_003",4
"2930","OSBS.2013.28","OSBS_002",3
"2931","OSBS.2013.28","OSBS_004",2
"2932","OSBS.2013.28","OSBS_023",3
"2933","OSBS.2013.33","OSBS_003",2
"2934","OSBS.2013.35","OSBS_012",1
"2935","OSBS.2013.35","OSBS_023",5
"2936","OSBS.2013.37","OSBS_003",2
"2937","OSBS.2013.40","OSBS_023",7
"2938","OSBS.2014.17","OSBS_003",3
"2939","OSBS.2014.17","OSBS_005",1
"2940","OSBS.2014.21","OSBS_003",2
"2941","OSBS.2014.25","OSBS_002",1
"2942","OSBS.2014.25","OSBS_003",3
"2943","OSBS.2014.30","OSBS_003",7
"2944","OSBS.2014.30","OSBS_004",1
"2945","OSBS.2014.35","OSBS_003",4
"2946","OSBS.2014.39","OSBS_003",4
"2947","OSBS.2014.43","OSBS_003",1
"2948","OSBS.2015.16","OSBS_003",4
"2949","OSBS.2015.20","OSBS_003",9
"2950","OSBS.2015.20","OSBS_005",1
"2951","OSBS.2015.24","OSBS_003",9
"2952","OSBS.2015.24","OSBS_005",1
"2953","OSBS.2015.28","OSBS_003",6
"2954","OSBS.2015.28","OSBS_005",1
"2955","OSBS.2015.34","OSBS_003",3
"2956","OSBS.2015.34","OSBS_005",2
"2957","OSBS.2015.38","OSBS_003",3
"2958","OSBS.2015.38","OSBS_005",2
"2959","OSBS.2015.42","OSBS_003",2
"2960","OSBS.2015.42","OSBS_005",1
"2961","OSBS.2016.14","OSBS_003",5
"2962","OSBS.2016.14","OSBS_012",2
"2963","OSBS.2016.14","OSBS_023",1
"2964","OSBS.2016.18","OSBS_003",9
"2965","OSBS.2016.18","OSBS_005",1
"2966","OSBS.2016.18","OSBS_012",1
"2967","OSBS.2016.18","OSBS_023",1
"2968","OSBS.2016.22","OSBS_003",7
"2969","OSBS.2016.22","OSBS_005",1
"2970","OSBS.2016.27","OSBS_003",4
"2971","OSBS.2016.27","OSBS_005",1
"2972","OSBS.2016.32","OSBS_003",4
"2973","OSBS.2016.36","OSBS_003",3
"2974","OSBS.2016.36","OSBS_012",2
"2975","OSBS.2017.13","OSBS_012",2
"2976","OSBS.2017.16","OSBS_003",1
"2977","OSBS.2017.16","OSBS_004",3
"2978","OSBS.2017.16","OSBS_012",3
"2979","OSBS.2017.21","OSBS_003",2
"2980","OSBS.2017.21","OSBS_012",2
"2981","OSBS.2017.25","OSBS_003",3
"2982","OSBS.2017.25","OSBS_005",3
"2983","OSBS.2017.25","OSBS_012",2
"2984","OSBS.2017.29","OSBS_003",2
"2985","OSBS.2017.29","OSBS_005",1
"2986","OSBS.2017.29","OSBS_012",2
"2987","OSBS.2017.33","OSBS_003",1
"2988","OSBS.2017.33","OSBS_012",1
"2989","OSBS.2018.15","OSBS_003",2
"2990","OSBS.2018.15","OSBS_005",1
"2991","OSBS.2018.19","OSBS_005",2
"2992","OSBS.2018.23","OSBS_003",3
"2993","OSBS.2018.23","OSBS_005",4
"2994","OSBS.2018.27","OSBS_003",2
"2995","OSBS.2018.27","OSBS_005",7
"2996","OSBS.2018.32","OSBS_003",1
"2997","OSBS.2018.32","OSBS_005",2
"2998","OSBS.2019.13","OSBS_002",1
"2999","OSBS.2019.13","OSBS_003",3
"3000","OSBS.2019.13","OSBS_005",1
"3001","OSBS.2019.18","OSBS_003",3
"3002","OSBS.2019.18","OSBS_005",1
"3003","OSBS.2019.22","OSBS_003",5
"3004","OSBS.2019.22","OSBS_005",1
"3005","OSBS.2019.26","OSBS_003",3
"3006","OSBS.2019.26","OSBS_005",2
"3007","OSBS.2019.30","OSBS_003",3
"3008","OSBS.2019.30","OSBS_005",4
"3009","OSBS.2019.34","OSBS_003",4
"3010","OSBS.2019.34","OSBS_005",3
"3011","OSBS.2020.25","OSBS_003",4
"3012","OSBS.2020.25","OSBS_005",3
"3013","OSBS.2020.25","OSBS_077",11
"3014","OSBS.2021.19","OSBS_003",3
"3015","OSBS.2021.19","OSBS_004",1
"3016","OSBS.2021.19","OSBS_077",11
"3017","OSBS.2021.24","OSBS_003",11
"3018","OSBS.2021.24","OSBS_077",8
"3019","OSBS.2021.28","OSBS_003",9
"3020","OSBS.2021.28","OSBS_005",1
"3021","OSBS.2021.28","OSBS_077",7
"3022","OSBS.2021.32","OSBS_003",10
"3023","OSBS.2021.32","OSBS_005",3
"3024","OSBS.2021.32","OSBS_077",5
"3025","OSBS.2021.36","OSBS_003",13
"3026","OSBS.2021.36","OSBS_005",5
"3027","OSBS.2021.36","OSBS_077",5
"3028","OSBS.2022.14","OSBS_003",2
"3029","OSBS.2022.14","OSBS_077",1
"3030","OSBS.2022.18","OSBS_003",3
"3031","OSBS.2022.18","OSBS_005",1
"3032","OSBS.2022.18","OSBS_077",3
"3033","OSBS.2022.23","OSBS_003",1
"3034","OSBS.2022.27","OSBS_003",10
"3035","OSBS.2022.27","OSBS_004",1
"3036","OSBS.2022.27","OSBS_005",1
"3037","OSBS.2022.27","OSBS_077",20
"3038","OSBS.2022.31","OSBS_003",6
"3039","OSBS.2022.31","OSBS_005",1
"3040","OSBS.2022.31","OSBS_077",9
"3041","OSBS.2022.35","OSBS_003",9
"3042","OSBS.2022.35","OSBS_005",1
"3043","OSBS.2022.35","OSBS_077",12
"3044","RMNP.2017.25","RMNP_004",8
"3045","RMNP.2017.25","RMNP_005",2
"3046","RMNP.2017.25","RMNP_014",7
"3047","RMNP.2017.33","RMNP_003",4
"3048","RMNP.2017.33","RMNP_004",30
"3049","RMNP.2017.33","RMNP_005",8
"3050","RMNP.2017.33","RMNP_009",8
"3051","RMNP.2017.33","RMNP_013",13
"3052","RMNP.2017.33","RMNP_014",12
"3053","RMNP.2017.42","RMNP_003",10
"3054","RMNP.2017.42","RMNP_004",14
"3055","RMNP.2017.42","RMNP_005",2
"3056","RMNP.2017.42","RMNP_009",16
"3057","RMNP.2017.42","RMNP_013",10
"3058","RMNP.2017.42","RMNP_014",4
"3059","RMNP.2018.28","RMNP_003",2
"3060","RMNP.2018.28","RMNP_004",4
"3061","RMNP.2018.28","RMNP_009",4
"3062","RMNP.2018.28","RMNP_013",4
"3063","RMNP.2018.32","RMNP_003",4
"3064","RMNP.2018.32","RMNP_004",7
"3065","RMNP.2018.32","RMNP_009",3
"3066","RMNP.2018.32","RMNP_013",9
"3067","RMNP.2018.32","RMNP_014",2
"3068","RMNP.2018.37","RMNP_003",6
"3069","RMNP.2018.37","RMNP_004",14
"3070","RMNP.2018.37","RMNP_005",3
"3071","RMNP.2018.37","RMNP_009",5
"3072","RMNP.2018.37","RMNP_013",16
"3073","RMNP.2018.37","RMNP_014",8
"3074","RMNP.2018.40","RMNP_003",15
"3075","RMNP.2018.40","RMNP_004",18
"3076","RMNP.2018.40","RMNP_005",4
"3077","RMNP.2018.40","RMNP_009",8
"3078","RMNP.2018.40","RMNP_013",12
"3079","RMNP.2018.40","RMNP_014",5
"3080","RMNP.2019.23","RMNP_003",3
"3081","RMNP.2019.23","RMNP_004",7
"3082","RMNP.2019.23","RMNP_005",1
"3083","RMNP.2019.23","RMNP_009",5
"3084","RMNP.2019.23","RMNP_013",5
"3085","RMNP.2019.23","RMNP_014",1
"3086","RMNP.2019.31","RMNP_003",6
"3087","RMNP.2019.31","RMNP_004",11
"3088","RMNP.2019.31","RMNP_005",3
"3089","RMNP.2019.31","RMNP_009",5
"3090","RMNP.2019.31","RMNP_013",7
"3091","RMNP.2019.31","RMNP_014",5
"3092","RMNP.2019.35","RMNP_003",5
"3093","RMNP.2019.35","RMNP_004",11
"3094","RMNP.2019.35","RMNP_005",5
"3095","RMNP.2019.35","RMNP_009",7
"3096","RMNP.2019.35","RMNP_013",7
"3097","RMNP.2019.35","RMNP_014",10
"3098","RMNP.2019.39","RMNP_003",10
"3099","RMNP.2019.39","RMNP_004",6
"3100","RMNP.2019.39","RMNP_005",6
"3101","RMNP.2019.39","RMNP_009",5
"3102","RMNP.2019.39","RMNP_013",8
"3103","RMNP.2019.39","RMNP_014",9
"3104","RMNP.2020.25","RMNP_004",3
"3105","RMNP.2020.25","RMNP_009",2
"3106","RMNP.2020.25","RMNP_013",1
"3107","RMNP.2020.25","RMNP_014",1
"3108","RMNP.2020.33","RMNP_003",48
"3109","RMNP.2020.33","RMNP_004",19
"3110","RMNP.2020.33","RMNP_005",10
"3111","RMNP.2020.33","RMNP_009",33
"3112","RMNP.2020.33","RMNP_013",1
"3113","RMNP.2020.33","RMNP_014",13
"3114","RMNP.2020.38","RMNP_003",46
"3115","RMNP.2020.38","RMNP_004",51
"3116","RMNP.2020.38","RMNP_005",22
"3117","RMNP.2020.38","RMNP_009",47
"3118","RMNP.2020.38","RMNP_014",24
"3119","RMNP.2020.42","RMNP_003",55
"3120","RMNP.2020.42","RMNP_004",27
"3121","RMNP.2020.42","RMNP_014",14
"3122","RMNP.2021.23","RMNP_003",2
"3123","RMNP.2021.23","RMNP_004",2
"3124","RMNP.2021.23","RMNP_009",2
"3125","RMNP.2021.23","RMNP_013",1
"3126","RMNP.2021.27","RMNP_003",3
"3127","RMNP.2021.27","RMNP_004",5
"3128","RMNP.2021.27","RMNP_009",4
"3129","RMNP.2021.27","RMNP_013",4
"3130","RMNP.2021.27","RMNP_014",1
"3131","RMNP.2021.35","RMNP_003",6
"3132","RMNP.2021.35","RMNP_004",8
"3133","RMNP.2021.35","RMNP_009",2
"3134","RMNP.2021.35","RMNP_013",3
"3135","RMNP.2021.35","RMNP_014",2
"3136","RMNP.2021.40","RMNP_003",4
"3137","RMNP.2021.40","RMNP_004",5
"3138","RMNP.2021.40","RMNP_009",2
"3139","RMNP.2021.40","RMNP_013",2
"3140","RMNP.2021.40","RMNP_014",3
"3141","RMNP.2022.22","RMNP_003",5
"3142","RMNP.2022.22","RMNP_009",5
"3143","RMNP.2022.22","RMNP_013",7
"3144","RMNP.2022.22","RMNP_014",1
"3145","RMNP.2022.26","RMNP_003",19
"3146","RMNP.2022.26","RMNP_004",8
"3147","RMNP.2022.26","RMNP_005",6
"3148","RMNP.2022.26","RMNP_014",11
"3149","RMNP.2022.34","RMNP_003",15
"3150","RMNP.2022.34","RMNP_004",15
"3151","RMNP.2022.34","RMNP_014",6
"3152","RMNP.2022.38","RMNP_003",15
"3153","RMNP.2022.38","RMNP_009",9
"3154","RMNP.2022.38","RMNP_013",12
"3155","RMNP.2022.38","RMNP_014",4
"3156","SCBI.2014.22","SCBI_008",6
"3157","SCBI.2014.22","SCBI_035",5
"3158","SCBI.2014.22","SCBI_039",3
"3159","SCBI.2014.26","SCBI_002",4
"3160","SCBI.2014.26","SCBI_003",3
"3161","SCBI.2014.26","SCBI_004",5
"3162","SCBI.2014.26","SCBI_008",9
"3163","SCBI.2014.26","SCBI_035",1
"3164","SCBI.2014.26","SCBI_039",2
"3165","SCBI.2014.30","SCBI_002",7
"3166","SCBI.2014.30","SCBI_003",4
"3167","SCBI.2014.30","SCBI_004",5
"3168","SCBI.2014.30","SCBI_008",9
"3169","SCBI.2014.30","SCBI_035",1
"3170","SCBI.2014.30","SCBI_039",1
"3171","SCBI.2014.34","SCBI_002",6
"3172","SCBI.2014.34","SCBI_003",3
"3173","SCBI.2014.34","SCBI_004",7
"3174","SCBI.2014.34","SCBI_008",13
"3175","SCBI.2014.38","SCBI_002",5
"3176","SCBI.2014.38","SCBI_003",5
"3177","SCBI.2014.38","SCBI_004",6
"3178","SCBI.2014.38","SCBI_008",8
"3179","SCBI.2014.42","SCBI_002",4
"3180","SCBI.2014.42","SCBI_008",8
"3181","SCBI.2015.16","SCBI_002",7
"3182","SCBI.2015.16","SCBI_003",1
"3183","SCBI.2015.16","SCBI_004",2
"3184","SCBI.2015.16","SCBI_008",8
"3185","SCBI.2015.16","SCBI_035",1
"3186","SCBI.2015.16","SCBI_039",6
"3187","SCBI.2015.20","SCBI_002",24
"3188","SCBI.2015.20","SCBI_003",17
"3189","SCBI.2015.20","SCBI_004",13
"3190","SCBI.2015.20","SCBI_008",30
"3191","SCBI.2015.20","SCBI_035",9
"3192","SCBI.2015.20","SCBI_039",4
"3193","SCBI.2015.24","SCBI_002",23
"3194","SCBI.2015.24","SCBI_003",17
"3195","SCBI.2015.24","SCBI_004",17
"3196","SCBI.2015.24","SCBI_008",29
"3197","SCBI.2015.24","SCBI_035",4
"3198","SCBI.2015.24","SCBI_039",8
"3199","SCBI.2015.28","SCBI_002",25
"3200","SCBI.2015.28","SCBI_003",19
"3201","SCBI.2015.28","SCBI_004",20
"3202","SCBI.2015.28","SCBI_008",33
"3203","SCBI.2015.28","SCBI_035",7
"3204","SCBI.2015.28","SCBI_039",6
"3205","SCBI.2015.32","SCBI_002",15
"3206","SCBI.2015.32","SCBI_003",27
"3207","SCBI.2015.32","SCBI_004",9
"3208","SCBI.2015.32","SCBI_008",36
"3209","SCBI.2015.32","SCBI_035",5
"3210","SCBI.2015.32","SCBI_039",4
"3211","SCBI.2015.37","SCBI_002",29
"3212","SCBI.2015.37","SCBI_003",20
"3213","SCBI.2015.37","SCBI_004",12
"3214","SCBI.2015.37","SCBI_008",32
"3215","SCBI.2015.37","SCBI_039",5
"3216","SCBI.2016.13","SCBI_002",18
"3217","SCBI.2016.13","SCBI_003",24
"3218","SCBI.2016.13","SCBI_004",2
"3219","SCBI.2016.13","SCBI_008",12
"3220","SCBI.2016.13","SCBI_039",4
"3221","SCBI.2016.17","SCBI_002",8
"3222","SCBI.2016.17","SCBI_003",33
"3223","SCBI.2016.17","SCBI_004",1
"3224","SCBI.2016.17","SCBI_008",11
"3225","SCBI.2016.17","SCBI_035",5
"3226","SCBI.2016.17","SCBI_039",2
"3227","SCBI.2016.22","SCBI_002",3
"3228","SCBI.2016.22","SCBI_003",36
"3229","SCBI.2016.22","SCBI_004",2
"3230","SCBI.2016.22","SCBI_008",20
"3231","SCBI.2016.22","SCBI_035",6
"3232","SCBI.2016.22","SCBI_039",6
"3233","SCBI.2016.26","SCBI_002",19
"3234","SCBI.2016.26","SCBI_003",44
"3235","SCBI.2016.26","SCBI_004",2
"3236","SCBI.2016.26","SCBI_008",29
"3237","SCBI.2016.26","SCBI_035",1
"3238","SCBI.2016.26","SCBI_039",5
"3239","SCBI.2016.30","SCBI_002",2
"3240","SCBI.2016.30","SCBI_003",39
"3241","SCBI.2016.30","SCBI_008",26
"3242","SCBI.2016.30","SCBI_039",3
"3243","SCBI.2016.39","SCBI_002",13
"3244","SCBI.2016.39","SCBI_003",34
"3245","SCBI.2016.39","SCBI_004",10
"3246","SCBI.2016.39","SCBI_008",24
"3247","SCBI.2016.39","SCBI_039",3
"3248","SCBI.2017.12","SCBI_002",9
"3249","SCBI.2017.12","SCBI_003",3
"3250","SCBI.2017.12","SCBI_008",7
"3251","SCBI.2017.12","SCBI_039",4
"3252","SCBI.2017.16","SCBI_003",4
"3253","SCBI.2017.16","SCBI_004",3
"3254","SCBI.2017.16","SCBI_008",10
"3255","SCBI.2017.16","SCBI_039",3
"3256","SCBI.2017.20","SCBI_003",5
"3257","SCBI.2017.20","SCBI_008",11
"3258","SCBI.2017.20","SCBI_039",6
"3259","SCBI.2017.24","SCBI_002",1
"3260","SCBI.2017.24","SCBI_003",6
"3261","SCBI.2017.24","SCBI_004",7
"3262","SCBI.2017.24","SCBI_008",22
"3263","SCBI.2017.24","SCBI_035",2
"3264","SCBI.2017.24","SCBI_039",4
"3265","SCBI.2017.33","SCBI_002",2
"3266","SCBI.2017.33","SCBI_003",5
"3267","SCBI.2017.33","SCBI_004",4
"3268","SCBI.2017.33","SCBI_008",16
"3269","SCBI.2017.33","SCBI_039",1
"3270","SCBI.2017.37","SCBI_002",6
"3271","SCBI.2017.37","SCBI_003",2
"3272","SCBI.2017.37","SCBI_008",9
"3273","SCBI.2017.37","SCBI_039",1
"3274","SCBI.2018.14","SCBI_002",1
"3275","SCBI.2018.14","SCBI_003",1
"3276","SCBI.2018.14","SCBI_008",2
"3277","SCBI.2018.19","SCBI_002",2
"3278","SCBI.2018.19","SCBI_003",17
"3279","SCBI.2018.19","SCBI_004",2
"3280","SCBI.2018.19","SCBI_008",15
"3281","SCBI.2018.19","SCBI_035",6
"3282","SCBI.2018.23","SCBI_002",11
"3283","SCBI.2018.23","SCBI_003",22
"3284","SCBI.2018.23","SCBI_004",5
"3285","SCBI.2018.23","SCBI_008",20
"3286","SCBI.2018.23","SCBI_035",24
"3287","SCBI.2018.32","SCBI_003",37
"3288","SCBI.2018.32","SCBI_004",3
"3289","SCBI.2018.32","SCBI_008",40
"3290","SCBI.2018.32","SCBI_035",12
"3291","SCBI.2018.36","SCBI_002",17
"3292","SCBI.2018.36","SCBI_004",8
"3293","SCBI.2018.36","SCBI_008",40
"3294","SCBI.2018.36","SCBI_035",7
"3295","SCBI.2018.40","SCBI_002",16
"3296","SCBI.2018.40","SCBI_003",24
"3297","SCBI.2018.40","SCBI_004",4
"3298","SCBI.2018.40","SCBI_008",34
"3299","SCBI.2018.40","SCBI_035",1
"3300","SCBI.2019.13","SCBI_002",1
"3301","SCBI.2019.13","SCBI_003",6
"3302","SCBI.2019.13","SCBI_008",10
"3303","SCBI.2019.13","SCBI_016",12
"3304","SCBI.2019.18","SCBI_002",7
"3305","SCBI.2019.18","SCBI_003",9
"3306","SCBI.2019.18","SCBI_004",5
"3307","SCBI.2019.18","SCBI_008",17
"3308","SCBI.2019.18","SCBI_016",12
"3309","SCBI.2019.18","SCBI_035",2
"3310","SCBI.2019.22","SCBI_002",15
